D,N,num_classes,x,y
165,144,3,13142098602262747627089642692784012,1023110988592817584853859127727520
165,144,3,78,6
165,144,3,167322,13026
165,144,3,361080798,28110102
165,144,3,779212194762,60661587090
165,144,3,1681539555215598,130907676830118
165,144,3,3628761580943065722,282498705937807554
165,144,3,7830865810135580612478,609632076506111871414
165,144,3,16899004789511002018661802,1315585738601483480703858
165,144,3,36468044504898932220691556238,2839033414269924845247054150
165,144,3,78698023142567106221250359699802,6126632792408759214559662151842
165,144,3,1002,78
165,144,3,2162238,168330
165,144,3,4666108602,363256062
165,144,3,10069460200878,783906413466
165,144,3,21729890447386122,1691669677003566
165,144,3,46893093515999050398,3650622379067281962
165,144,3,101195274077635503372762,7878041402357517470430
165,144,3,218379354566443900279369998,17000809695665143633905978
165,144,3,471262545959111859167377082922,36687739445203977604451630094
165,144,3,1016984355800408825639299465575678,79172124721940488005262983836874
11,-3,0,0,0
150,147,0,0,0
197,78,0,0,0
92,-172,0,0,0
119,136,0,0,0
185,170,0,0,0
125,169,1,12093237,1081652
125,169,1,22499443252013,2012411382696
125,169,1,41860169171471589237,3744087352682060956
125,169,1,77880761023162049389008013,6965867031488256633133392
125,169,1,144897000122029086394979158581237,12959981680346094402078727488260
125,169,1,269580578932956990418662772532685268013,24112019996313582075847180077819620088
125,169,1,501554127943463717759819221885120896609069237,44860364979088466843269180746021168806995564
125,169,1,933140451930288779385775185688404995126847412032013,83462619322840022364972310657535045342999813210784
125,169,1,1736105944534896859341732497705146297401624235494127053237,155282036324860355565007165566879367609814445310230214868
125,169,1,3230021637594353396559644339736043500837438681893225546881300013,288901918018246579188661861500482957368667020825449694488273480
52,15,0,0,0
165,-51,0,0,0
10,-7,0,0,0
110,-100,0,0,0
199,36,3,97597179120,6918480594
199,36,3,3175069790727121324794,225074729923620665760
199,36,3,103292618361365258325866307854640,7322219577247076678363871829806
199,36,3,3360356058662655334855040055830060546380806,238209325212184539691326067773509158284480
199,36,3,109320424054758800123453681902845707883531663996135600,7749519393595968842242377696028230560671911620189394
199,36,3,3556455002648883768011635345839849008009223596351670319789843194,252110410783566517335184576826107858995826869248371055689133280
199,36,3,115699991975247727858121379939963538022686716299852003196022137323180834160,8201754973086840314924448554859420633442897052484668332877940010284181806
199,36,3,3763997613663605034043805633231416538455017056107920012796319112342220729568388403206,266822716402235711176587427881163107476514910730862630920230871890858273551919896960
199,36,3,122451849769326473310719965445675280377116767849266622975148996111681187757558338955152407252080,8680381481997986890712461294779565784458821196762077346711964714842804669794016994488736976594
199,36,3,3983651705170762165817647963640263384406518308013545837842586277010536215290127794506218825097244529119994,282393582109496194017158493751153898549373707440265912502637472863146780702766145833256246902185368608800
199,36,3,370627544,26273090
199,36,3,12057400932857892970,854726490255293656
199,36,3,392256106188595624565922301256,27806298122684943157584281150
199,36,3,12761029818867369223990806293628619765270,904605419514600710891735764807407902344
199,36,3,415146837662553263225276451584643310371910259419544,29428979053763076345365550490416908839499361004610
199,36,3,13505720092151257649166510555789279632001702328751339045808490,957395113342947690706054265610693031117551753266014364012056
199,36,3,439373394326089732972576202968583139143520665656437210954168450989490056,31146354121848122586180283497361858238759778529300666055486337729485630
199,36,3,14293867955535257119358990856232610196884856753941855673210399771629316071917801750,1013265434054987175158760859921458827637389222992951731419750435612541697828003144
199,36,3,465013730391334228184005509998399318857197367340366434928691003320514714427064664652810329944,32963949354523043754392986340211433988290980518369549018057078611529119001074026261234232130
199,36,3,15128009446087478121272818824838041154811269396313827708526875235980987929171415684209391478238371388010,1072396156551997961154016592805054540033938175250659649795341549321449823016452654030141213457928372056
199,36,3,790,56
199,36,3,25700219874056,1821840283330
199,36,3,836089654157209090969450,59268824153396520023144
199,36,3,27199997245719996096853561812753944,1928156682376940840359328664234430
199,36,3,884881001084680370809269890562288981927180310,62727551033789080851338306111259270940344056
199,36,3,28787296520915488145912910957964451766019632942056288456,2040677344667884698714147427736943630734763893955535810
199,36,3,936519644977447240985414807893937782829463545336944432872279565930,66388117444559173283907899176609458842536624683651111983774418344
199,36,3,30467225180087575579572324141320763096168358438295371071074875326653296838744,2159764329892079434807518605829483404948390797375766693658468716370438389950
199,36,3,991171744396793790374416124426750122516290939918331661514024155850346496136937028375830,70262302053821348955992863914513030176654622436570833190596043180823732826974411529656
199,36,3,32245188758858913304261406895184492099988558336272870350354306951739392261442602193525481099384456,2285800826310115358177193747972278778473501290833495331751799317829993700593423401189106169604290
162,8,0,0,0
132,-19,0,0,0
168,-72,0,0,0
133,-114,0,0,0
105,-104,0,0,0
43,-110,0,0,0
153,-143,0,0,0
165,-157,0,0,0
186,72,0,0,0
111,170,0,0,0
56,-102,0,0,0
131,-27,0,0,0
128,134,0,0,0
191,-73,0,0,0
168,132,0,0,0
156,145,0,0,0
51,-132,0,0,0
84,55,0,0,0
35,13,0,0,0
132,176,0,0,0
189,-4,0,0,0
44,-19,2,-5,1
44,-19,2,325,49
44,-19,2,129355,19501
44,-19,2,51482965,7761349
44,-19,2,20490090715,3088997401
44,-19,2,8155004621605,1229413204249
44,-19,2,3245671349308075,489303366293701
44,-19,2,1291769042019992245,194741510371688749
44,-19,2,514120833052607605435,77506631824565828401
44,-19,2,204618799785895806970885,30847444724666828014849
44,-19,2,5,1
44,-19,2,2315,349
44,-19,2,921365,138901
44,-19,2,366700955,55282249
44,-19,2,145946058725,22002196201
44,-19,2,58086164671595,8756818805749
44,-19,2,23118147593236085,3485191882491901
44,-19,2,9200964655943290235,1387097612412970849
44,-19,2,3661960814917836277445,552061364548479906001
44,-19,2,1457451203372642895132875,219719035992682589617549
61,105,0,0,0
18,64,1,136,32
18,64,1,4616,1088
18,64,1,156808,36960
18,64,1,5326856,1255552
18,64,1,180956296,42651808
18,64,1,6147187208,1448905920
18,64,1,208823408776,49220149472
18,64,1,7093848711176,1672036176128
18,64,1,240982032771208,56800009838880
18,64,1,8186295265509896,1929528298345792
14,-194,0,0,0
84,184,0,0,0
30,126,0,0,0
133,-40,0,0,0
194,85,0,0,0
134,18,0,0,0
124,-124,0,0,0
160,200,0,0,0
159,-33,0,0,0
15,102,0,0,0
147,190,0,0,0
139,17,0,0,0
44,128,0,0,0
90,-40,0,0,0
106,44,0,0,0
43,7,0,0,0
101,-39,0,0,0
167,133,0,0,0
84,39,0,0,0
82,-1,1,9,1
82,-1,1,2943,325
82,-1,1,959409,105949
82,-1,1,312764391,34539049
82,-1,1,101960232057,11259624025
82,-1,1,33238722886191,3670602893101
82,-1,1,10835721700666209,1196605283526901
82,-1,1,3532412035694297943,390089651826876625
82,-1,1,1151555487914640463209,127168029890278252849
82,-1,1,375403556648137096708191,41456387654578883552149
165,-48,0,0,0
8,4,0,0,0
123,22,0,0,0
109,-59,0,0,0
24,29,0,0,0
149,-158,0,0,0
156,94,0,0,0
119,-160,0,0,0
86,151,0,0,0
192,70,0,0,0
69,-109,0,0,0
151,-180,0,0,0
171,151,0,0,0
142,66,0,0,0
34,89,2,-15,2
34,89,2,-117,-20
34,89,2,-8175,-1402
34,89,2,-572133,-98120
34,89,2,-40041135,-6866998
34,89,2,-2802307317,-480591740
34,89,2,-196121471055,-33634554802
34,89,2,-13725700666533,-2353938244400
34,89,2,-960602925186255,-164742042553198
34,89,2,-67228479062371317,-11529589040479460
34,89,2,15,2
34,89,2,933,160
34,89,2,65295,11198
34,89,2,4569717,783700
34,89,2,319814895,54847802
34,89,2,22382472933,3838562440
34,89,2,1566453290415,268644522998
34,89,2,109629347856117,18801278047420
34,89,2,7672487896637775,1315820818796402
34,89,2,536964523416788133,92088656037700720
97,-107,0,0,0
149,97,0,0,0
111,99,0,0,0
131,-18,1,309,27
131,-18,1,6557289,572913
131,-18,1,139145672271,12157213833
131,-18,1,2952671159033331,257976076963347
131,-18,1,62655681855541611549,5474252341005009507
131,-18,1,1329553566021921838036449,116163634418150224775193
131,-18,1,28213126608329499547591836231,2464992316878895428724585953
131,-18,1,598682545299198414377976926785371,52307136848006526579385489147467
131,-18,1,12704043583035863744771170838793736389,1109957441449706177135664650984663787
131,-18,1,269579804233338483364845830821226159389209,23553296855255628230812277314509076412673
152,179,0,0,0
90,106,2,14,1
90,106,2,446,47
90,106,2,16934,1785
90,106,2,643046,67783
90,106,2,24418814,2573969
90,106,2,927271886,97743039
90,106,2,35211912854,3711661513
90,106,2,1337125416566,140945394455
90,106,2,50775553916654,5352213327777
90,106,2,1928133923416286,203243161061071
90,106,2,-14,1
90,106,2,-86,-9
90,106,2,-3254,-343
90,106,2,-123566,-13025
90,106,2,-4692254,-494607
90,106,2,-178182086,-18782041
90,106,2,-6766227014,-713222951
90,106,2,-256938444446,-27083690097
90,106,2,-9756894661934,-1028467000735
90,106,2,-370505058709046,-39054662337833
147,-59,2,121,10
147,-59,2,23497,1938
147,-59,2,4558297,375962
147,-59,2,884286121,72934690
147,-59,2,171546949177,14148953898
