trial,n,N,alpha,beta,family,k,x,y
514,15,10,4,1,1,16,966649420983365,249587807272641
514,15,10,4,1,1,17,7610414793023075,1965000650073929
514,15,10,4,1,1,18,59916668923201235,15470417393318791
514,15,10,4,1,1,19,471722936592586805,121798338496476399
515,21,77,55,12,0,0,0,0
516,42,37,13,2,0,0,0,0
517,93,-13,12151,1260,0,0,0,0
518,37,-85,73,12,0,0,0,0
519,84,99,55,6,0,0,0,0
520,13,-14,649,180,0,0,0,0
521,84,-64,55,6,0,0,0,0
522,30,63,11,2,0,0,0,0
523,28,-47,127,24,1,0,31,6
523,28,-47,127,24,1,1,7969,1506
523,28,-47,127,24,1,2,2024095,382518
523,28,-47,127,24,1,3,514112161,97158066
523,28,-47,127,24,1,4,130582464799,24677766246
523,28,-47,127,24,1,5,33167431946785,6268055468418
523,28,-47,127,24,1,6,8424397132018591,1592061411211926
523,28,-47,127,24,1,7,2139763704100775329,404377330392360786
523,28,-47,127,24,1,8,543491556444464914975,102710249858248427718
523,28,-47,127,24,1,9,138044715573189987628321,26087999086664708279586
523,28,-47,127,24,1,10,35062814264033812392678559,6626249057762977654587126
523,28,-47,127,24,1,11,8905816778349015157752725665,1683041172672709659556850418
523,28,-47,127,24,1,12,2262042398886385816256799640351,427485831609810490549785419046
523,28,-47,127,24,1,13,574549863500363648314069355923489,108579718187719191889985939587266
523,28,-47,127,24,1,14,145933403286693480285957359604925855,27578820933849064929565878869746518
523,28,-47,127,24,1,15,37066509884956643628984855270295243681,7004911937479474772917843246976028306
523,28,-47,127,24,1,16,-113158696410576188692621726794122951649,77808218694160425939329581694200385926
523,28,-47,127,24,1,17,144625790108460822831938170722773011233,19905354964837832941068676037365732450
523,28,-47,127,24,1,18,97613756498271133960459487747500967583,-126083561439427810858504979679827515466
523,28,-47,127,24,1,19,148937942144837833761799982055161530017,-58587470011286225444120416127342783950
523,28,-47,127,24,2,0,95,18
523,28,-47,127,24,2,1,24161,4566
523,28,-47,127,24,2,2,6136799,1159746
523,28,-47,127,24,2,3,1558722785,294570918
523,28,-47,127,24,2,4,395909450591,74819853426
523,28,-47,127,24,2,5,100559441727329,19003948199286
523,28,-47,127,24,2,6,25541702289290975,4826928022765218
523,28,-47,127,24,2,7,6487491822038180321,1226020713834166086
523,28,-47,127,24,2,8,1647797381095408510559,311404434385855420626
523,28,-47,127,24,2,9,418534047306411723501665,79095500313293442672918
523,28,-47,127,24,2,10,106306000218447482360912351,20089945675142148583500546
523,28,-47,127,24,2,11,27001305521438354107948235489,5102767105985792446766465766
523,28,-47,127,24,2,12,6858225296445123495936490901855,1296082754974716139330098804018
523,28,-47,127,24,2,13,1741962223991539929613760740835681,329199916996471913597398329754806
523,28,-47,127,24,2,14,442451546668554696998399291681361119,83615482834348891337599845658916706
523,28,-47,127,24,2,15,112380950891588901497663806326324888545,21238003440007621927836763399035088518
523,28,-47,127,24,2,16,-39399746441918505213858616673689432993,-50148612455913794634793415399037816430
523,28,-47,127,24,2,17,88554460489264678083485781509605474913,-168537991167388311020503799779216637866
523,28,-47,127,24,2,18,73596493933208149836523029616778104799,117077087977529191812028807880806441922
523,28,-47,127,24,2,19,-110575182106010110092239667595218486047,-38729951582781753501144452491549722074
524,51,-82,50,7,0,0,0,0
525,11,-10,10,3,1,0,1,1
525,11,-10,10,3,1,1,43,13
525,11,-10,10,3,1,2,859,259
525,11,-10,10,3,1,3,17137,5167
525,11,-10,10,3,1,4,341881,103081
525,11,-10,10,3,1,5,6820483,2056453
525,11,-10,10,3,1,6,136067779,41025979
525,11,-10,10,3,1,7,2714535097,818463127
525,11,-10,10,3,1,8,54154634161,16328236561
525,11,-10,10,3,1,9,1080378148123,325746268093
525,11,-10,10,3,1,10,21553408328299,6498597125299
525,11,-10,10,3,1,11,429987788417857,129646196237887
525,11,-10,10,3,1,12,8578202360028841,2586425327632441
525,11,-10,10,3,1,13,171134059412158963,51598860356410933
525,11,-10,10,3,1,14,3414102985883150419,1029390781800586219
525,11,-10,10,3,1,15,68110925658250849417,20536216775655313447
525,11,-10,10,3,1,16,1358804410179133837921,409694944731305682721
525,11,-10,10,3,1,17,27107977277924425909003,8173362677850458340973
525,11,-10,10,3,1,18,540800741148309384342139,163057558612277861136739
525,11,-10,10,3,1,19,10788906845688263260933777,3252977809567706764393807
525,11,-10,10,3,2,0,23,7
525,11,-10,10,3,2,1,461,139
525,11,-10,10,3,2,2,9197,2773
525,11,-10,10,3,2,3,183479,55321
525,11,-10,10,3,2,4,3660383,1103647
525,11,-10,10,3,2,5,73024181,22017619
525,11,-10,10,3,2,6,1456823237,439248733
525,11,-10,10,3,2,7,29063440559,8762957041
525,11,-10,10,3,2,8,579811987943,174819892087
525,11,-10,10,3,2,9,11567176318301,3487634884699
525,11,-10,10,3,2,10,230763714378077,69577877801893
525,11,-10,10,3,2,11,4603707111243239,1388069921153161
525,11,-10,10,3,2,12,91843378510486703,27691820545261327
525,11,-10,10,3,2,13,1832263863098490821,552448340984073379
525,11,-10,10,3,2,14,36553433883459329717,11021274999136206253
525,11,-10,10,3,2,15,729236413806088103519,219873051641740051681
525,11,-10,10,3,2,16,14548174842238302740663,4386439757835664827367
525,11,-10,10,3,2,17,290234260430959966709741,87508922105071556495659
525,11,-10,10,3,2,18,5790137033776961031454157,1745792002343595465085813
525,11,-10,10,3,2,19,115512506415108260662373399,34828331124766837745220601
526,56,-23,15,2,0,0,0,0
527,5,-60,9,4,0,0,0,0
528,45,-29,161,24,1,0,4,1
528,45,-29,161,24,1,1,1724,257
528,45,-29,161,24,1,2,555124,82753
528,45,-29,161,24,1,3,178748204,26646209
528,45,-29,161,24,1,4,57556366564,8579996545
528,45,-29,161,24,1,5,18532971285404,2762732241281
528,45,-29,161,24,1,6,5967559197533524,889591201695937
528,45,-29,161,24,1,7,1921535528634509324,286445604213850433
528,45,-29,161,24,1,8,618728472661114468804,92234594965658143489
528,45,-29,161,24,1,9,199228646661350224445564,29699253133337708353025
528,45,-29,161,24,1,10,64151005496482111157002804,9563067274339776431530561
528,45,-29,161,24,1,11,20656424541220578442330457324,3079277963084274673244487617
528,45,-29,161,24,1,12,6651304551267529776319250255524,991517941045862105008293482113
528,45,-29,161,24,1,13,2141699409083603367396356251821404,319265697738804513537997256752769
528,45,-29,161,24,1,14,689620558420369016771850393836236564,102802563153954007497130108380909505
528,45,-29,161,24,1,15,-118226688808988723666206176972751859252,33102106069875451609562356901396107841
528,45,-29,161,24,1,16,41941678092318518362795196738104767364,110021977387649096906968961756351260161
528,45,-29,161,24,1,17,12152357698013097951275229371758492220,4608452975533552243484155739815672577
528,45,-29,161,24,1,18,128011464537575923850707979218679401460,12770413050400871641430756737222463809
528,45,-29,161,24,1,19,33372825967880302908366579799055191724,24076146202285554736724224464599136449
528,45,-29,161,24,2,0,436,65
528,45,-29,161,24,2,1,140396,20929
528,45,-29,161,24,2,2,45207076,6739073
528,45,-29,161,24,2,3,14556538076,2169960577
528,45,-29,161,24,2,4,4687160053396,698720566721
528,45,-29,161,24,2,5,1509250980655436,224985852523585
528,45,-29,161,24,2,6,485974128610996996,72444745792027649
528,45,-29,161,24,2,7,156482160161760377276,23326983159180379393
528,45,-29,161,24,2,8,50386769597958230485876,7511216132510290136897
528,45,-29,161,24,2,9,16224383328382388456074796,2418588267685154243701441
528,45,-29,161,24,2,10,5224201044969531124625598436,778777910978487156181727105
528,45,-29,161,24,2,11,1682176512096860639740986621596,250764068746805179136272426369
528,45,-29,161,24,2,12,541655612694144156465473066555476,80745251358560289194723539563713
528,45,-29,161,24,2,13,174411425111002321521242586444241676,25999720173387666315521843467089217
528,45,-29,161,24,2,14,56159937230130053385683647361979264196,8371829150579469993308838872863164161
528,45,-29,161,24,2,15,48359929867027624309759014087163622268,-26555948601091757527866264235673921023
528,45,-29,161,24,2,16,-137251398410404344958513053156630620876,-52328105678663807381880736965660447167
528,45,-29,161,24,2,17,-6602518295226450712263164392356055060,-149258100802669509732375274550347705407
528,45,-29,161,24,2,18,52934708873117996390021763408590160292,-28966616928594978107138020366982878591
528,45,-29,161,24,2,19,37460429392298115130540610369977096284,9631356660425072745047117039602508417
529,90,-4,19,2,0,0,0,0
530,23,40,24,5,0,0,0,0
531,15,97,4,1,0,0,0,0
532,74,-26,3699,430,1,0,60,7
532,74,-26,3699,430,1,1,444680,51693
532,74,-26,3699,430,1,2,3289742580,382424807
532,74,-26,3699,430,1,3,24337515162160,2829178670493
532,74,-26,3699,430,1,4,180048933879917100,20930263421882407
532,74,-26,3699,430,1,5,1332001988506111543640,154842085965907376493
532,74,-26,3699,430,1,6,9854150530919279319931620,1145521731045519349412807
532,74,-26,3699,430,1,7,72901004295738839902742581120,8474569611432666181048569693
532,74,-26,3699,430,1,8,539321619925725406681210295194140,62694864839857133361877969176007
532,74,-26,3699,430,1,9,3989901271309512262888753861103666600,463816601610693461178507034915530093
532,74,-26,3699,430,1,10,-87276856295494526187996463329204084012,28491486811660751307715608109440337447
532,74,-26,3699,430,1,11,-162522726319549061039094165248620055344,144770492003718597190008286340178011549
532,74,-26,3699,430,1,12,-38250124052867624928149989524874276852,114999656505176741133697148752927650023
532,74,-26,3699,430,1,13,-37248105495277019350229563971896375816,-83228969052346348535020391601951781395
532,74,-26,3699,430,1,14,105482875953633877263267745167737269444,68171421135155665493485231508256325127
532,74,-26,3699,430,1,15,132097060766804291487033473847706853920,116934750103156816617594875801755693149
532,74,-26,3699,430,1,16,-142385120070752523001500763870735270916,17333128993399547575153858325568070023
532,74,-26,3699,430,1,17,16992643031513426018100019207141577288,167383580793833882141796622405978829549
532,74,-26,3699,430,1,18,-50517493540153276543161891450114191180,-1135641505408005783937743098708554905
532,74,-26,3699,430,1,19,-115370973895020409544454007070431748240,-61800264778799085128854880857662730339
532,74,-26,3699,430,2,0,800,93
532,74,-26,3699,430,2,1,5918460,688007
532,74,-26,3699,430,2,2,43784766280,5089875693
532,74,-26,3699,430,2,3,323919695020980,37654899688807
532,74,-26,3699,430,2,4,2396357859980443760,278570942807918493
532,74,-26,3699,430,2,5,17728255124215627915500,2060867797238081322407
532,74,-26,3699,430,2,6,131153629012589355338425240,15246299685396382815248493
532,74,-26,3699,430,2,7,970274529706880926578042010020,112792123011694642829127028807
532,74,-26,3699,430,2,8,7178090839617876082234999451702720,834436110794217282253498943865693
532,74,-26,3699,430,2,9,53103515061218517549493599365654712540,6173158234863496442416742357591368007
532,74,-26,3699,430,2,10,-166336548880172086920105711578172563480,71186619678281782689580312105056314989
532,74,-26,3699,430,2,11,-149853344460833668928967381412426712684,-124664771918976600231160093528164413273
532,74,-26,3699,430,2,12,-149036710870735149369485572285583160560,164327446397004156396608514058235548573
532,74,-26,3699,430,2,13,91135146602820254808431691597210007244,-9783791557404332296525257353066775961
532,74,-26,3699,430,2,14,-72799958765054362261331921319378354120,-64673233914361768391671029079615067923
532,74,-26,3699,430,2,15,1756745370595398380017952130804947844,-5792816051478599781049824573100411257
532,74,-26,3699,430,2,16,138472267434149966025906702607190468704,84998317113926984570269373685567232093
532,74,-26,3699,430,2,17,166153300446078236520199566241966041788,-18471245010970029682398183508171335417
532,74,-26,3699,430,2,18,-36264885777086219298597688089193100152,58242593947055737324561220433714358253
532,74,-26,3699,430,2,19,29009221290519065056669213572597872500,99704743421220012154053943508437987815
533,47,-84,48,7,0,0,0,0
534,5,65,9,4,0,0,0,0
535,76,50,57799,6630,0,0,0,0
536,15,55,4,1,0,0,0,0
537,86,-73,10405,1122,0,0,0,0
538,34,28,35,6,0,0,0,0
539,24,61,5,1,0,0,0,0
540,74,81,3699,430,1,0,9,0
540,74,81,3699,430,1,1,33291,3870
540,74,81,3699,430,1,2,246286809,28630260
540,74,81,3699,430,1,3,1822029779691,211806659610
540,74,81,3699,430,1,4,13479376063867209,1566945639164520
540,74,81,3699,430,1,5,99720422298459832491,11592263626732459350
540,74,81,3699,430,1,6,737731670684629776901209,85759564743621095106780
540,74,81,3699,430,1,7,5457738800004468791055311691,634449248381045234867499090
540,74,81,3699,430,1,8,40376350904701389431597418988809,4693655453763407903928663161040
540,74,81,3699,430,1,9,298704238535242079010488914623897291,34723662412492443292219015197874830
540,74,81,3699,430,1,10,168119714781739215037959914199563901273,-83396717086974821750946236926553380156
540,74,81,3699,430,1,11,17300155038093650114244596346304848683,-37016505440709546845389727861336899190
540,74,81,3699,430,1,12,-127742705237777932085288538581140851895,162594838073210347574298501329583394616
540,74,81,3699,430,1,13,-93700564673122179287568181606003954581,15461505533392558476465292818662771398
540,74,81,3699,430,1,14,86146671431545637549956355875731597529,-113252187470386462377930325936519641428
540,74,81,3699,430,1,15,57902572330006706964049230566502417035,-79957052101944183576733074177633451070
540,74,81,3699,430,1,16,-138416527503453017902379381487028595703,1734445878365861051715276217400136096
540,74,81,3699,430,1,17,-153730977771596587472519709413505156725,-19342282743077367441888551903351746050
540,74,81,3699,430,1,18,60313223008243790799507177345241830105,162934294550362921937487471560799608980
540,74,81,3699,430,1,19,-99510607512103141720867240967329156757,127109732363936273701343635375854002938
541,21,-97,55,12,0,0,0,0
542,12,-40,7,2,0,0,0,0
543,93,34,12151,1260,0,0,0,0
544,59,-49,530,69,0,0,0,0
545,61,-97,1766319049,226153980,1,0,1398,179
545,61,-97,1766319049,226153980,1,1,4938689338122,632334373811
545,61,-97,1766319049,226153980,1,2,17446602110036180970558,2233808499599712051299
545,61,-97,1766319049,226153980,1,3,61632531294561001050077117780562,7891237009322160541616243415491
545,61,-97,1766319049,226153980,1,4,-55286702057164139485918756721311251322,-26269588037908521244670323799555414573
545,61,-97,1766319049,226153980,1,5,-64488250627638692413568035602312451046,31938777186171039828067339382770564499
545,61,-97,1766319049,226153980,1,6,-147511917048764933473164168131676088242,83030340251859401604666787565369851139
545,61,-97,1766319049,226153980,1,7,127358009558302928420802828052317590114,147873027611138560304699361257023251235
545,61,-97,1766319049,226153980,1,8,-87955982697902217663728808724973203050,128864116300160989602797801713872519667
545,61,-97,1766319049,226153980,1,9,-92677257697245215774793210526820708566,147619110893704336783150178513105378931
545,61,-97,1766319049,226153980,1,10,-115622087411534618057086197535179769250,102107170532184247882665127766677618851
545,61,-97,1766319049,226153980,1,11,40302187278680026876677285741521702002,-9627861867180882478313507781038034045
545,61,-97,1766319049,226153980,1,12,142189695788725186659471949754685078694,-23563410349860226697659739686469651181
545,61,-97,1766319049,226153980,1,13,71055887618365852168857589406570058810,-138567207175533100358714373471977351597
545,61,-97,1766319049,226153980,1,14,6013703207597198478484455145805865582,71945528675046107802556156152597187395
545,61,-97,1766319049,226153980,1,15,144169918443682871125119541265450045570,-47546515753955323631010829325749409053
545,61,-97,1766319049,226153980,1,16,-125232404164959733442419467273073650250,-76569034532607381258528136279524581581
545,61,-97,1766319049,226153980,1,17,27845690604463585529593872793061182282,131149584419582370644392601743408252211
545,61,-97,1766319049,226153980,1,18,-64314650099784253074913560550085992322,85107694185460645403453191121113332963
545,61,-97,1766319049,226153980,1,19,-162813463873116460406492040321290424686,-35955829969698715831315546698287945405
546,63,-81,8,1,0,0,0,0
547,88,-61,197,21,0,0,0,0
548,72,-36,17,2,1,0,6,1
548,72,-36,17,2,1,1,246,29
548,72,-36,17,2,1,2,8358,985
548,72,-36,17,2,1,3,283926,33461
548,72,-36,17,2,1,4,9645126,1136689
548,72,-36,17,2,1,5,327650358,38613965
548,72,-36,17,2,1,6,11130467046,1311738121
548,72,-36,17,2,1,7,378108229206,44560482149
548,72,-36,17,2,1,8,12844549325958,1513744654945
548,72,-36,17,2,1,9,436336568853366,51422757785981
548,72,-36,17,2,1,10,14822598791688486,1746860020068409
548,72,-36,17,2,1,11,503532022348555158,59341817924539925
548,72,-36,17,2,1,12,17105266161059186886,2015874949414289041
548,72,-36,17,2,1,13,581075517453663798966,68480406462161287469
548,72,-36,17,2,1,14,19739462327263509977958,2326317944764069484905
548,72,-36,17,2,1,15,670560643609505675451606,79026329715516201199301
548,72,-36,17,2,1,16,22779322420395929455376646,2684568892382786771291329
548,72,-36,17,2,1,17,773826401649852095807354358,91196316011299234022705885
548,72,-36,17,2,1,18,26287318333674575327994671526,3097990175491791170000708761
548,72,-36,17,2,1,19,892994996943285709056011477526,105240469650709600546001391989
548,72,-36,17,2,2,0,42,5
548,72,-36,17,2,2,1,1434,169
548,72,-36,17,2,2,2,48714,5741
548,72,-36,17,2,2,3,1654842,195025
548,72,-36,17,2,2,4,56215914,6625109
548,72,-36,17,2,2,5,1909686234,225058681
548,72,-36,17,2,2,6,64873116042,7645370045
548,72,-36,17,2,2,7,2203776259194,259717522849
548,72,-36,17,2,2,8,74863519696554,8822750406821
548,72,-36,17,2,2,9,2543155893423642,299713796309065
548,72,-36,17,2,2,10,86392436856707274,10181446324101389
548,72,-36,17,2,2,11,2934799697234623674,345869461223138161
548,72,-36,17,2,2,12,99696797269120497642,11749380235262596085
